nearest_x,run,agent_id,x,y,z
2.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,2.016623215733162766e+01,1.458646802347923987e+01,9.347269333936385749e+01
2.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.850439569837558196e+01,1.331090657597888161e+01,9.262044192868415848e+01
2.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,6.493766669447005313e+01,9.182371922671748621e+01,6.468916955215051701e+01
2.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,2.394968841717003372e+01,5.264292523563955228e+01,6.085768099780583640e+00
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,2.490391744799911677e+01,5.168248064197626235e+01,6.301921871635487449e+00
2.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,3.124451846891807349e+01,5.855357306895072611e+01,1.141612502946079211e+01
2.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,8.540960686927830636e+01,8.512224601777862176e+01,6.558666126015116049e+01
2.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,3.478429546191070898e+01,4.185367203434829975e+01,4.081961342527186787e+01
2.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,8.167328987958440223e+01,3.608510321906140206e+01,6.247870245984862692e+01
2.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,2.867310706856527958e+01,5.489760904116456430e+01,4.181952166284210648e+01
2.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,3.563732674592510108e+01,9.392754650856761600e+01,6.075630246344056928e+01
2.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+01,5.314483889982779630e+01,8.336394872804179101e+01,8.217724412816994572e+01
2.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,2.856115873178475795e+01,5.676297031918190328e+01,9.749340490853430907e+00
2.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,8.311370786644361885e+01,3.026272642278706115e+01,6.332145548045286176e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.615035345176558934e+01,9.515661932728545480e+01,5.904173298638680478e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,7.006887755145120877e+01,1.460212061325844424e+01,7.493527849398216745e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,8.303213416249447221e+01,2.279079568046133275e+01,6.774364117143011299e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,3.489325351131191866e+01,6.104304687223422832e+01,4.168144888795561798e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,3.263278121858582637e+01,8.190150620284538263e+01,6.796667062526547909e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,5.086988172176276635e+01,8.558164886139429939e+01,7.015629639081745950e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,5.650176171068638808e+01,8.317171914499223817e+01,8.125498925426450114e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,9.229924663967878473e+01,8.039644403044525234e+01,4.367990589127099810e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,4.667509495898657690e+01,2.547184176490987539e+01,2.940234643329939956e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,3.090844359440519540e+01,7.985396714769223081e+01,7.059226811858222561e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,8.497183226228202102e+01,2.106522547514830634e+01,6.821196332994128397e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,3.531039220672072787e+01,9.284742899660558635e+01,6.839089476297704095e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,4.049282712814922469e+00,6.536009033458681472e+01,5.754417501597403728e+00
2.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,8.546262899608589692e+01,2.497557768839427084e+01,6.841742125151253617e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,1.640500338805539471e+01,1.450111381819413658e+01,9.319967709859693628e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,9.329561678425277194e+01,1.274504937476346988e+01,8.118026272684213041e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,7.047272691246638487e+01,1.446743195589689712e+01,7.610163878604265619e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,2.102584834319632634e+01,7.597875869128320403e+01,3.861694923195770457e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,4.694735277185579747e+01,7.658519585055789491e+01,7.873165912162224167e+00
2.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.388614756341798540e+01,9.010800361780540868e+01,6.924059194137014117e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,4.511289683162659969e+01,4.503307726893732266e+00,2.772008732280042409e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.649003492130508519e+01,1.335636173521579551e+01,9.312301114522706769e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,5.882118817615842232e+01,8.259542846317610554e+01,7.361021303624872303e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,9.425379325876262726e+01,1.494246822165054844e+01,7.614715893928035939e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,8.730783236622997379e+01,5.612429848430762291e+01,7.528818053764560148e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,8.586895803740353017e+01,8.676130096710758721e+01,6.789571964250110625e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,2.321442315702456582e+01,5.936026339746383940e+01,7.168533813986740277e+00
2.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,4.589573301195795807e+01,3.023268289664959596e+01,2.876555513688372301e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,1.079227613572614253e+01,8.785295530460577140e+01,8.658771637573026680e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,9.206744456393380460e+01,7.809980143499090843e+01,4.849722774922096846e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,1.907063515208668036e+01,7.233267255335047707e+01,4.141231558580476246e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.100000000000000000e+01,2.066060331718516352e+01,7.718076669734237782e+01,4.288324933274319761e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,2.779814923391622017e+01,9.072597512041993184e+01,7.013311541273924377e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,4.916303182348101330e+01,2.402665001366389319e+01,3.387155667037687579e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.400000000000000000e+01,1.929480354960663746e+01,7.207949514424700510e+01,4.282071947409365009e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+01,8.232428364326463566e+01,3.318033189639527336e+01,6.567468310955067068e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+01,5.990106542938548984e+01,7.599985442341625230e+01,7.808372063782100270e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,7.445822685486625403e+01,2.008175218795485151e+01,3.656228687210991524e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01,3.552072686021202230e+01,4.309807821188130816e+01,3.885295508834886391e+01
2.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000000e+01,3.356833246276641347e+01,5.839084324697579120e+01,4.433162490492212271e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,1.669476823713798197e+01,1.488435799797662540e+01,8.835597547538904450e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,2.511723842167110021e+01,9.041685038339608127e+01,6.562512394422303430e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.200000000000000000e+01,8.264007980835931733e+01,4.804307319491969253e+01,2.428117549793831031e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.300000000000000000e+01,5.786482710020798237e+01,8.114663710412024500e+01,7.319304704693797703e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01,1.523319330223604950e+01,1.290858747035982290e+01,9.232227104948090357e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+01,7.418158382561435360e+01,2.185840617880875314e+01,3.171035167826948964e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,7.708677593466603639e+01,1.022850206852976207e+01,3.319441741414922120e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,8.465055851733735892e+01,4.828962167693291008e+01,2.423734821819669705e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000000e+01,8.523817631538980777e+01,2.423227215468181939e+01,7.012284161236985369e+01
2.000000000000000000e+00,0.000000000000000000e+00,8.900000000000000000e+01,5.779238699393613388e+01,9.549663461490386851e+01,6.020001103089625616e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,8.512450671999974361e+01,3.524629713351914972e+01,6.401957657472856056e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+01,1.880381201552945214e+01,7.045725366691615932e+01,4.330231634480652758e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.200000000000000000e+01,5.813042110437669407e+01,9.381802262717140195e+01,5.756803599023140094e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01,1.675959355220708602e+01,7.401336915034917752e+01,2.964387590266805006e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000000e+01,8.551601260604120114e+01,2.298864901795558069e+01,7.461523184485488969e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,6.069740833521547785e+01,9.528211185738824440e+01,6.127524910514755163e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,8.479025188695491977e+01,2.646649204810761447e+01,6.357155608935448043e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01,7.934337691909833268e+01,1.230826064151758992e+01,3.771299123067856840e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.800000000000000000e+01,9.431627080444124545e+01,8.861136228361949918e+01,1.357831141954484266e+01
2.000000000000000000e+00,0.000000000000000000e+00,9.900000000000000000e+01,2.378394267261025874e+01,5.828295130933222623e+01,5.428614296544132856e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.605094737431737428e+01,7.541879006556510490e+01,6.497653608479510012e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000000e+02,1.454356080884567604e+01,1.072356605513055428e+01,9.234735018779107918e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.020000000000000000e+02,3.443726648022171588e+01,9.134549603013888941e+01,5.875293009457037385e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000000e+02,1.297032200133582869e+01,2.070144267516349146e+01,2.248149575818449364e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000000e+02,7.214827904845795103e+01,5.617535975218788735e+01,7.710188709712774369e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000000e+02,7.404626175340669647e+01,1.295184709521632449e+01,7.113021055144825766e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000000e+02,2.005330901173229563e+01,5.804079727900817431e+01,4.635469941963285656e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.070000000000000000e+02,3.072096110197900742e+01,5.824913266951445934e+01,3.960411889620033321e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000000e+02,9.120137279444180933e+01,7.853598793242565534e+01,4.754956906146900053e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.090000000000000000e+02,6.133346293654484782e+01,9.202145835274293972e+01,2.926681791196264015e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+02,7.014639039164347878e+01,2.296391608797905803e+01,3.076858588110490444e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.110000000000000000e+02,6.121642413062185284e+01,8.359572259445938869e+01,7.423392433330310780e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000000e+02,5.509689918708278356e+01,9.496799632023068227e+01,5.880446437801325033e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.130000000000000000e+02,2.735742248949738098e+01,5.570274671090368912e+01,3.108387586159738447e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.140000000000000000e+02,7.237702872480176097e+01,8.143284243400178468e+01,8.014737751895542317e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.150000000000000000e+02,8.549179953678311961e+01,5.416489396514462129e+01,2.141599052797594993e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000000e+02,8.510528393911693001e+01,5.254858991093413323e+01,2.267738090581640975e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.170000000000000000e+02,5.520087692089649778e+01,7.243564859064356654e+01,9.397377405262460570e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.180000000000000000e+02,5.714172615085420404e+01,9.479453561374417347e+01,6.212965691861527517e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.190000000000000000e+02,3.461674177546223774e+01,9.100832563152782484e+01,6.848515572109924676e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+02,7.117801745858689344e+01,7.937977342859866781e+01,8.651477073369282778e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.210000000000000000e+02,9.267766463225616747e+01,8.791353676657770677e+01,1.322988778588487513e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,8.381561134793436452e+01,3.793616676786014352e+01,6.060124045279862059e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.230000000000000000e+02,8.690259100277225457e+01,6.981365587344191681e+01,7.267093010875903758e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.240000000000000000e+02,6.025992917567847940e+01,9.133563418463093342e+01,3.139341625159380555e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+02,7.890088233998348244e+01,1.068981663244261959e+01,3.791069809364086751e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.260000000000000000e+02,4.188961235597498955e+01,5.235274751388534042e+00,2.653207510046271267e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.270000000000000000e+02,2.586697125067048830e+01,5.652296377942744954e+01,5.061345195138838626e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000000e+02,4.569959032661628129e+01,2.663940111708504688e+01,3.235416271841087621e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+02,9.433482920908514302e+01,7.290051705529172921e+01,9.987113877389292682e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+02,5.638941208146106732e+01,7.248034175157346226e+01,1.337788787968503712e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.310000000000000000e+02,2.741858541214228495e+01,5.759546637349976805e+01,3.308501741599909707e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.320000000000000000e+02,5.710743192861301765e+01,7.489737499373480034e+01,6.534315961479030932e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.330000000000000000e+02,1.276347794950709691e+01,1.001865485405538791e+01,8.925424967333277948e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000000e+02,3.647077099556085500e+01,4.269922331588661990e+01,4.156813235847859289e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.350000000000000000e+02,5.639133082237247407e+01,9.324417831575250659e+01,6.304469632009019620e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000000e+02,5.872680319622677558e+01,7.473878775001423946e+01,7.478098098476414179e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.370000000000000000e+02,8.692987589594088149e+01,2.660086501140238724e+01,6.970918621813186178e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.380000000000000000e+02,6.953189134416048489e+01,7.984021570766347509e+01,8.192695790402848388e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.390000000000000000e+02,2.822238787624215561e+01,8.209543030759519411e+01,7.319237566401649531e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+02,3.145499178698275244e+01,8.526377215445427282e+01,6.740265093498993565e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.410000000000000000e+02,7.489909817990924523e+01,5.848823757400849388e+01,7.683101134191329606e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000000e+02,3.454952654472010209e+01,9.493930337424858124e+01,5.874502167517230333e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.430000000000000000e+02,8.715488906506986666e+01,8.713631845112846008e+01,6.546159434420637524e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.440000000000000000e+02,4.591812193982889312e+01,7.848019547113496230e+01,9.430376680606231687e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.450000000000000000e+02,3.475931232408166949e+01,9.267652905242609052e+01,6.327100073053104268e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.460000000000000000e+02,5.954098147657761331e+01,9.148173878774620960e+01,2.994792673274068662e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.470000000000000000e+02,3.649917001051191789e+01,9.218825250436984220e+01,5.938136378201056687e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.480000000000000000e+02,4.485183194089301217e+00,6.254508883905559458e+01,7.234217590782664686e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.490000000000000000e+02,9.443539022709526876e+01,7.034096072739372119e+01,9.213696774354790620e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+02,5.928531120659312315e+00,8.446136753099906969e+01,8.698042105687832759e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.510000000000000000e+02,8.865476077245068609e+01,6.878882288609891305e+01,6.891495344802036982e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.520000000000000000e+02,8.464794704847712126e+01,5.329027109680830421e+01,7.432241803915657385e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.530000000000000000e+02,6.118433723670362667e+01,7.521375048283941567e+01,7.583986837820984306e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.540000000000000000e+02,8.008306596021145651e+01,5.611487077103616627e+01,7.697740224109681151e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.550000000000000000e+02,7.155663191144789437e+01,8.132686264239940499e+01,8.316392101447461016e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.560000000000000000e+02,2.953724155705491938e+01,5.559581573748136663e+01,3.107779498282965491e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.570000000000000000e+02,5.614860335173241168e+01,7.448730179194366485e+01,6.118986294048771590e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.580000000000000000e+02,8.338737735960410191e+01,2.547703753530345239e+01,7.072342187413484282e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.590000000000000000e+02,2.794666685018640706e+01,8.983591124689316132e+01,6.474253478139294771e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+02,9.250683627258314345e+01,1.661356991894942325e+01,8.366834903246341071e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.610000000000000000e+02,2.417683832772394581e+01,6.077964625526612963e+01,8.553487455126111527e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,8.986217808319506162e+01,6.725123694930277907e+01,7.227463686390655084e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.630000000000000000e+02,9.255904961577040524e+01,7.040003591702662789e+01,8.863352346571391038e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000000e+02,8.367988223850281315e+01,5.010952637242191798e+01,2.527743405059970883e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.650000000000000000e+02,3.293956492278311998e+01,5.411966742295894761e+01,4.255913798044479535e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000000e+02,1.307657909097979321e+01,8.470572791327931839e+01,8.733068427320630178e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.670000000000000000e+02,4.379721786399331762e+01,7.666894160377282219e+01,7.668824333766226964e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.680000000000000000e+02,9.155470626433833559e+01,7.896305568462365443e+01,4.842467963258661001e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.690000000000000000e+02,7.990529854669685506e+01,1.081081477366816657e+01,3.595665518471626143e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+02,3.444074548328509877e+01,8.704253017075052412e+01,7.131052227467208127e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.710000000000000000e+02,6.149360904480522549e+01,7.267490431604862522e+01,7.502025364700998011e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.720000000000000000e+02,4.373850733173746619e+01,6.639517930196691786e+00,2.703792257972342483e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.730000000000000000e+02,8.180686643460835228e+01,4.362590850572301093e+01,2.284008698913214275e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.740000000000000000e+02,2.886844421270961192e+01,8.469596291342634231e+01,6.926432459611352499e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.750000000000000000e+02,7.056902522235175468e+01,2.189941762753266019e+01,3.476210329300178614e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.760000000000000000e+02,9.217522956304198090e+01,1.254866709077673548e+01,7.767811733416216669e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.770000000000000000e+02,6.888762785867372429e+01,9.032525588014246409e+01,6.502612300094456543e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000000e+02,5.355826924825309021e+01,7.397481245659757576e+01,1.276305830221067161e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.790000000000000000e+02,9.328838352535782974e+01,1.717137757617178551e+01,7.922016454884322911e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,3.018633421788453575e+01,8.806568901907166946e+01,6.979346380546299144e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.810000000000000000e+02,3.952824738495329626e+01,9.244854631523492117e+01,6.292457588652229816e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.820000000000000000e+02,1.894108388553214084e+01,7.377739783771052373e+01,4.159122105211308451e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.830000000000000000e+02,2.016545615972183114e+01,7.702334673617529859e+01,3.378745564503901022e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,8.637295963080626393e+01,3.001760878527087328e+01,7.288831711756539278e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,6.867661121055949991e+01,9.381047542824380514e+01,6.308669090985564054e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,8.340987225767555913e+01,2.680369507466584267e+01,7.480342793503737653e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.870000000000000000e+02,5.945761038440559076e+01,9.489218435096209703e+01,5.746325446614321208e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.880000000000000000e+02,5.626202407556115048e+01,7.447962103195480665e+01,7.482305905540781055e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.890000000000000000e+02,9.365698794396071492e+01,8.722844735064226995e+01,1.706031432115264579e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+02,2.464356544744866895e+01,4.778411988905521923e+01,6.998262935127375961e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,7.459077391528656342e+00,8.746181459021717330e+01,8.739570801991590088e+01
2.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,5.953743004230673819e+01,7.385253479246877362e+01,7.271744882167305946e+01
